Player,Year,PPG,APG,RPG,SPG,BPG,FG%,eFG%,2P%,3P%,FT%
Tony Smith,1991,3.65625,2.109375,1.109375,0.4375,0.1875,0.441,0.441,0.455,0.0,0.702
Felton Spencer,1991,7.061728395061729,0.30864197530864196,7.91358024691358,0.5925925925925926,1.4938271604938271,0.512,0.512,0.513,0.0,0.722
Irving Thomas,1991,1.7692307692307692,0.38461538461538464,1.1923076923076923,0.15384615384615385,0.038461538461538464,0.34,0.34,0.34,,0.571
Andy Toolson,1991,2.9148936170212765,0.6595744680851063,1.425531914893617,0.2978723404255319,0.0425531914893617,0.403,0.452,0.413,0.375,0.758
Loy Vaught,1991,5.465753424657534,0.547945205479452,4.780821917808219,0.273972602739726,0.3150684931506849,0.487,0.487,0.49,0.0,0.662
Stojko Vrankovic,1991,1.8709677419354838,0.12903225806451613,1.6451612903225807,0.03225806451612903,0.9354838709677419,0.462,0.462,0.462,,0.556
Jayson Williams,1991,3.5,0.3076923076923077,2.1346153846153846,0.17307692307692307,0.11538461538461539,0.447,0.45,0.447,0.5,0.661
Kenny Williams,1991,2.933333333333333,0.41333333333333333,1.7466666666666666,0.14666666666666667,0.41333333333333333,0.52,0.52,0.528,0.0,0.68
Scott Williams,1991,2.4901960784313726,0.3137254901960784,1.9215686274509804,0.23529411764705882,0.2549019607843137,0.51,0.514,0.51,0.5,0.714
Trevor Wilson,1991,2.2,0.44,1.6,0.2,0.04,0.3,0.3,0.309,0.0,0.5
Kennard Winchester,1991,3.734375,0.390625,1.046875,0.25,0.203125,0.4,0.416,0.4,0.4,0.778
Howard Wright,1991,3.6,0.2,3.0,0.26666666666666666,0.3333333333333333,0.404,0.404,0.413,0.0,0.667
A.J. Wynder,1991,2.0,1.3333333333333333,0.5,0.16666666666666666,0.0,0.25,0.25,0.273,0.0,0.75
Victor Alexander,1992,7.3625,0.4,4.2,0.5625,0.775,0.529,0.529,0.531,0.0,0.691
Kenny Anderson,1992,7.03125,3.171875,1.984375,1.046875,0.140625,0.39,0.393,0.394,0.231,0.745
Greg Anthony,1992,5.451219512195122,3.8292682926829267,1.6585365853658536,0.7195121951219512,0.10975609756097561,0.37,0.379,0.403,0.145,0.741
Stacey Augmon,1992,13.341463414634147,2.451219512195122,5.121951219512195,1.5121951219512195,0.32926829268292684,0.489,0.49,0.492,0.167,0.666
Isaac Austin,1992,1.967741935483871,0.16129032258064516,1.1290322580645162,0.06451612903225806,0.06451612903225806,0.457,0.457,0.457,,0.633
Steve Bardo,1992,0.0,0.0,1.0,0.0,0.0,,,,,
David Benoit,1992,5.636363636363637,0.44155844155844154,3.844155844155844,0.24675324675324675,0.5714285714285714,0.467,0.471,0.476,0.214,0.81
Terrell Brandon,1992,7.378048780487805,3.8536585365853657,1.975609756097561,0.9878048780487805,0.2682926829268293,0.419,0.42,0.434,0.043,0.806
Kevin Brooks,1992,2.8378378378378377,0.2972972972972973,1.054054054054054,0.21621621621621623,0.05405405405405406,0.443,0.454,0.477,0.182,0.81
Myron Brown,1992,2.25,1.5,0.75,0.25,0.0,0.667,0.75,1.0,0.333,
Randy Brown,1992,3.4285714285714284,1.0535714285714286,1.2321428571428572,0.625,0.21428571428571427,0.456,0.456,0.472,0.0,0.655
Demetrius Calip,1992,1.5714285714285714,1.7142857142857142,0.7142857142857143,0.14285714285714285,0.0,0.222,0.25,0.231,0.2,0.667
Pete Chilcutt,1992,3.63768115942029,0.5507246376811594,2.710144927536232,0.463768115942029,0.2463768115942029,0.452,0.456,0.448,1.0,0.821
Marty Conlon,1992,2.6666666666666665,0.26666666666666666,1.5333333333333334,0.2,0.15555555555555556,0.475,0.475,0.475,,0.75
Tom Copa,1992,1.4545454545454546,0.09090909090909091,1.0909090909090908,0.06060606060606061,0.18181818181818182,0.55,0.55,0.55,,0.308
Chris Corchiani,1992,5.0,2.764705882352941,1.5294117647058822,0.8823529411764706,0.0392156862745098,0.399,0.425,0.429,0.27,0.875
Corey Crowder,1992,2.235294117647059,0.3333333333333333,0.803921568627451,0.13725490196078433,0.0392156862745098,0.384,0.442,0.366,0.433,0.833
Dale Davis,1992,6.171875,0.46875,6.40625,0.421875,1.15625,0.552,0.552,0.554,0.0,0.572
Bison Dele,1992,9.104166666666666,0.6875,5.666666666666667,0.8541666666666666,1.1041666666666667,0.528,0.528,0.528,,0.669
Patrick Eddie,1992,1.0,0.0,0.25,0.0,0.0,0.222,0.222,0.222,,
LeRon Ellis,1992,1.4827586206896552,0.034482758620689655,0.8275862068965517,0.20689655172413793,0.3103448275862069,0.34,0.34,0.34,,0.474
Rick Fox,1992,7.950617283950617,1.5555555555555556,2.7160493827160495,0.9629629629629629,0.37037037037037035,0.459,0.481,0.479,0.329,0.755
Chris Gatling,1992,5.666666666666667,0.2962962962962963,3.3703703703703702,0.5740740740740741,0.6666666666666666,0.568,0.568,0.579,0.0,0.661
Paul Graham,1992,10.14102564102564,2.2435897435897436,2.9615384615384617,1.2307692307692308,0.2692307692307692,0.447,0.488,0.462,0.39,0.741
Sean Green,1992,4.0285714285714285,0.6285714285714286,1.2,0.37142857142857144,0.17142857142857143,0.392,0.399,0.405,0.2,0.536
Carl Herrera,1992,4.441860465116279,0.627906976744186,2.302325581395349,0.37209302325581395,0.5813953488372093,0.516,0.516,0.519,0.0,0.568
Donald Hodge,1992,8.352941176470589,0.7647058823529411,5.392156862745098,0.49019607843137253,0.45098039215686275,0.497,0.497,0.497,,0.667
Brian Howard,1992,4.851851851851852,0.5185185185185185,1.8888888888888888,0.4074074074074074,0.2962962962962963,0.519,0.524,0.52,0.5,0.71
Cedric Hunter,1992,0.0,0.0,0.0,0.0,0.0,,,,,
Mike Iuzzolino,1992,9.346153846153847,3.730769230769231,1.8846153846153846,0.6346153846153846,0.019230769230769232,0.451,0.534,0.461,0.434,0.836
Rich King,1992,2.2,0.3,1.225,0.1,0.125,0.38,0.38,0.386,0.0,0.756
Doug Lee,1992,2.608695652173913,0.4782608695652174,0.7608695652173914,0.2391304347826087,0.021739130434782608,0.431,0.474,0.506,0.27,0.526
Luc Longley,1992,4.257575757575758,0.803030303030303,3.893939393939394,0.5303030303030303,0.9696969696969697,0.458,0.458,0.458,,0.663
Kevin Lynch,1992,4.072727272727272,1.509090909090909,1.5454545454545454,0.6727272727272727,0.16363636363636364,0.417,0.424,0.419,0.375,0.761
Mark Macon,1992,10.592105263157896,2.210526315789474,2.8947368421052633,2.026315789473684,0.18421052631578946,0.375,0.377,0.383,0.133,0.73
Tharon Mayes,1992,4.125,1.4583333333333333,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.303,0.379,0.259,0.366,0.667
Rodney Monroe,1992,3.4473684210526314,0.7105263157894737,0.868421052631579,0.3157894736842105,0.05263157894736842,0.368,0.389,0.402,0.222,0.826
Tracy Moore,1992,8.452380952380953,1.1428571428571428,1.9523809523809523,0.7619047619047619,0.09523809523809523,0.4,0.446,0.415,0.357,0.833
Eric Murdock,1992,4.06,1.84,1.08,0.6,0.14,0.415,0.429,0.452,0.192,0.754
Dikembe Mutombo*,1992,16.577464788732396,2.1971830985915495,12.253521126760564,0.6056338028169014,2.9577464788732395,0.493,0.493,0.493,,0.642
Jimmy Oliver,1992,3.5555555555555554,0.7407407407407407,1.0,0.3333333333333333,0.07407407407407407,0.398,0.403,0.427,0.111,0.773
Billy Owens,1992,14.2625,2.35,7.9875,1.125,0.8125,0.525,0.526,0.529,0.111,0.654
Keith Owens,1992,1.3,0.15,0.75,0.25,0.2,0.281,0.281,0.281,,0.8
Robert Pack,1992,4.611111111111111,1.9444444444444444,1.3472222222222223,0.5555555555555556,0.05555555555555555,0.423,0.423,0.439,0.0,0.803
Elliot Perry,1992,2.52,1.56,0.78,0.68,0.06,0.38,0.384,0.393,0.143,0.659
Bobby Phills,1992,3.1,0.4,0.8,0.3,0.1,0.429,0.429,0.462,0.0,0.636
Mark Randall,1992,3.1666666666666665,0.6111111111111112,1.3148148148148149,0.2222222222222222,0.05555555555555555,0.456,0.466,0.489,0.188,0.744
Stanley Roberts,1992,10.418181818181818,0.7090909090909091,6.109090909090909,0.4,1.509090909090909,0.529,0.529,0.53,0.0,0.515
Doug Smith,1992,8.828947368421053,1.6973684210526316,5.144736842105263,0.8157894736842105,0.4473684210526316,0.415,0.415,0.421,0.0,0.736
LaBradford Smith,1992,5.145833333333333,2.0625,1.6875,0.9166666666666666,0.020833333333333332,0.407,0.411,0.436,0.095,0.804
Steve Smith,1992,11.950819672131148,4.557377049180328,3.081967213114754,0.9672131147540983,0.3114754098360656,0.454,0.485,0.486,0.32,0.748
Larry Stewart,1992,10.447368421052632,1.5789473684210527,5.907894736842105,0.6710526315789473,0.5789473684210527,0.514,0.514,0.516,0.0,0.807
Derek Strong,1992,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.75
Lamont Strothers,1992,2.5,0.25,0.25,0.25,0.25,0.333,0.333,0.4,0.0,0.5
Greg Sutton,1992,3.671641791044776,1.3582089552238805,0.7014925373134329,0.3880597014925373,0.13432835820895522,0.388,0.442,0.444,0.292,0.756
Carl Thomas,1992,12.0,1.0,0.0,1.0,0.0,0.417,0.458,0.4,0.5,0.5
Charles Thomas,1992,1.3333333333333333,0.6111111111111112,0.6111111111111112,0.1111111111111111,0.027777777777777776,0.353,0.373,0.471,0.118,0.667
Stephen Thompson,1992,1.631578947368421,0.42105263157894735,1.0,0.3157894736842105,0.15789473684210525,0.378,0.378,0.389,0.0,0.375
John Turner,1992,2.7857142857142856,0.2857142857142857,1.8571428571428572,0.14285714285714285,0.09523809523809523,0.439,0.439,0.439,,0.525
Joao Vianna,1992,2.0,2.0,0.0,0.0,0.0,0.5,0.5,0.5,,
Eric Anderson,1993,1.3125,0.1875,0.875,0.1875,0.0625,0.278,0.278,0.278,,0.846
Anthony Avent,1993,9.829268292682928,1.1097560975609757,6.2439024390243905,0.6951219512195121,0.8902439024390244,0.433,0.433,0.434,0.0,0.651
Jon Barry,1993,4.382978723404255,1.446808510638298,0.9148936170212766,0.7446808510638298,0.06382978723404255,0.369,0.42,0.385,0.333,0.673
Tony Bennett,1993,3.68,1.8133333333333332,0.84,0.4,0.0,0.423,0.473,0.467,0.325,0.732
Alex Blackwell,1993,1.2592592592592593,0.25925925925925924,0.8518518518518519,0.14814814814814814,0.07407407407407407,0.333,0.333,0.359,0.0,0.75
Ricky Blanton,1993,3.0,0.5,1.5,1.0,0.0,0.429,0.429,0.429,,
Walter Bond,1993,7.972972972972973,1.6486486486486487,2.6486486486486487,1.0135135135135136,0.24324324324324326,0.402,0.408,0.421,0.167,0.772
Dexter Cambridge,1993,6.981132075471698,1.0943396226415094,3.150943396226415,0.4528301886792453,0.11320754716981132,0.484,0.484,0.49,0.0,0.687
Doug Christie,1993,6.173913043478261,2.3043478260869565,2.217391304347826,0.9565217391304348,0.21739130434782608,0.425,0.434,0.457,0.167,0.758
Duane Cooper,1993,2.4,2.3076923076923075,0.7692307692307693,0.27692307692307694,0.03076923076923077,0.392,0.415,0.43,0.233,0.714
Joe Courtney,1993,2.75,0.25,1.5833333333333333,0.4166666666666667,0.4166666666666667,0.406,0.406,0.406,,0.778
John Crotty,1993,2.55,1.375,0.425,0.275,0.0,0.514,0.528,0.603,0.143,0.684
Radisav Curcic,1993,2.9,0.6,2.45,0.35,0.1,0.39,0.39,0.39,,0.722
Lloyd Daniels,1993,9.103896103896103,1.922077922077922,2.8051948051948052,0.4935064935064935,0.38961038961038963,0.443,0.488,0.484,0.333,0.727
Hubert Davis,1993,5.38,1.66,1.12,0.44,0.08,0.438,0.45,0.448,0.316,0.796
Todd Day,1993,13.845070422535212,1.647887323943662,4.098591549295775,1.056338028169014,0.676056338028169,0.432,0.465,0.472,0.293,0.717
Richard Dumas,1993,15.770833333333334,1.25,4.645833333333333,1.7708333333333333,0.8125,0.524,0.525,0.525,0.333,0.707
Pat Durham,1993,4.2,0.8,2.8,0.2,0.2,0.24,0.24,0.24,,0.75
LaPhonso Ellis,1993,14.695121951219512,1.8414634146341464,9.073170731707316,0.8780487804878049,1.353658536585366,0.504,0.505,0.509,0.154,0.748
Matt Geiger,1993,4.458333333333333,0.2916666666666667,2.5,0.3125,0.375,0.524,0.524,0.539,0.0,0.674
Litterial Green,1993,4.519230769230769,2.230769230769231,0.6538461538461539,0.4423076923076923,0.07692307692307693,0.439,0.442,0.457,0.1,0.625
Tom Gugliotta,1993,14.654320987654321,3.7777777777777777,9.641975308641975,1.654320987654321,0.43209876543209874,0.426,0.443,0.446,0.281,0.644
Jay Guidinger,1993,1.59375,0.53125,2.0,0.28125,0.3125,0.345,0.345,0.345,,0.52
Robert Horry,1993,10.139240506329115,2.4177215189873418,4.962025316455696,1.0126582278481013,1.0506329113924051,0.474,0.482,0.49,0.255,0.715
Byron Houston,1993,5.329113924050633,0.8734177215189873,3.9873417721518987,0.5569620253164557,0.5443037974683544,0.446,0.449,0.45,0.286,0.665
Stephen Howard,1993,2.122448979591837,0.20408163265306123,1.2244897959183674,0.30612244897959184,0.24489795918367346,0.376,0.376,0.376,,0.642
Jim Jackson,1993,16.321428571428573,4.678571428571429,4.357142857142857,1.4285714285714286,0.39285714285714285,0.395,0.417,0.415,0.288,0.739
Keith Jennings,1993,8.625,2.875,1.375,0.5,0.0,0.595,0.655,0.606,0.556,0.778
Dave Johnson,1993,3.738095238095238,0.30952380952380953,1.1428571428571428,0.19047619047619047,0.023809523809523808,0.383,0.393,0.4,0.214,0.678
Thomas Jordan,1993,11.0,0.75,4.75,0.75,1.25,0.439,0.439,0.439,,0.471
Adam Keefe,1993,6.609756097560975,0.975609756097561,5.2682926829268295,0.6951219512195121,0.1951219512195122,0.5,0.5,0.501,0.0,0.7
Christian Laettner,1993,18.17283950617284,2.753086419753086,8.74074074074074,1.2962962962962963,1.0246913580246915,0.474,0.476,0.489,0.1,0.835
Sam Mack,1993,3.55,0.375,1.2,0.35,0.125,0.398,0.411,0.458,0.136,0.776
Don MacLean,1993,6.564516129032258,0.6290322580645161,1.967741935483871,0.1774193548387097,0.06451612903225806,0.435,0.439,0.434,0.5,0.811
Marlon Maxey,1993,5.372093023255814,0.27906976744186046,3.813953488372093,0.2558139534883721,0.4186046511627907,0.55,0.55,0.554,0.0,0.643
Lee Mayberry,1993,5.170731707317073,3.3292682926829267,1.4390243902439024,0.7195121951219512,0.08536585365853659,0.456,0.513,0.483,0.391,0.574
Oliver Miller,1993,5.589285714285714,2.107142857142857,4.910714285714286,0.6785714285714286,1.7857142857142858,0.475,0.475,0.48,0.0,0.71
Harold Miner,1993,10.273972602739725,1.0,2.0136986301369864,0.4657534246575342,0.1095890410958904,0.475,0.477,0.477,0.333,0.762
Isaiah Morris,1993,2.2,0.16,0.48,0.12,0.04,0.456,0.456,0.456,,0.75
Alonzo Mourning*,1993,21.012820512820515,0.9743589743589743,10.320512820512821,0.34615384615384615,3.4743589743589745,0.511,0.511,0.513,0.0,0.781
Tracy Murray,1993,5.666666666666667,0.22916666666666666,1.7291666666666667,0.16666666666666666,0.10416666666666667,0.415,0.456,0.458,0.3,0.875
Melvin Newbern,1993,3.606060606060606,1.7272727272727273,1.121212121212121,0.696969696969697,0.030303030303030304,0.372,0.376,0.39,0.125,0.567
Shaquille O'Neal*,1993,23.37037037037037,1.876543209876543,13.851851851851851,0.7407407407407407,3.5308641975308643,0.562,0.562,0.563,0.0,0.592
Matt Othick,1993,2.0,1.75,0.5,0.25,0.0,0.6,0.8,1.0,0.5,0.0
Doug Overton,1993,8.133333333333333,3.488888888888889,2.3555555555555556,0.6888888888888889,0.13333333333333333,0.471,0.475,0.481,0.231,0.728
Anthony Peeler,1993,10.415584415584416,2.155844155844156,2.324675324675325,0.7792207792207793,0.18181818181818182,0.468,0.505,0.486,0.39,0.786
Brent Price,1993,3.8529411764705883,2.264705882352941,1.5147058823529411,0.8235294117647058,0.04411764705882353,0.358,0.373,0.398,0.167,0.794
Anthony Pullard,1993,2.125,0.25,1.0,0.25,0.25,0.444,0.444,0.444,,0.333
Sean Rooks,1993,13.472222222222221,1.3194444444444444,7.444444444444445,0.5277777777777778,1.125,0.493,0.493,0.494,0.0,0.602
Malik Sealy,1993,5.689655172413793,0.8103448275862069,1.9310344827586208,0.6206896551724138,0.1206896551724138,0.426,0.437,0.448,0.226,0.689
Chris Smith,1993,4.3375,2.45,1.2,0.6,0.2,0.433,0.436,0.447,0.143,0.792
Reggie Smith,1993,1.0,0.043478260869565216,0.9130434782608695,0.17391304347826086,0.043478260869565216,0.37,0.37,0.385,0.0,0.214
Andre Spencer,1993,9.35,1.2,4.05,0.85,0.35,0.448,0.448,0.453,0.0,0.759
Elmore Spencer,1993,2.3636363636363638,0.18181818181818182,1.4090909090909092,0.18181818181818182,0.4090909090909091,0.537,0.537,0.537,,0.5
Latrell Sprewell,1993,15.35064935064935,3.831168831168831,3.5194805194805197,1.6363636363636365,0.6753246753246753,0.464,0.502,0.488,0.369,0.746
Barry Stevens,1993,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,,
Bryant Stith,1993,8.897435897435898,1.2564102564102564,3.1794871794871793,0.6153846153846154,0.1282051282051282,0.446,0.446,0.453,0.0,0.832
Gundars Vetra,1993,3.4615384615384617,0.46153846153846156,0.6153846153846154,0.15384615384615385,0.0,0.475,0.513,0.432,1.0,0.667
Clarence Weatherspoon,1993,15.609756097560975,1.7926829268292683,7.182926829268292,1.0365853658536586,0.8170731707317073,0.469,0.47,0.47,0.25,0.713
Marcus Webb,1993,4.333333333333333,0.2222222222222222,1.1111111111111112,0.1111111111111111,0.2222222222222222,0.52,0.52,0.542,0.0,0.619
Robert Werdann,1993,1.8928571428571428,0.25,1.8571428571428572,0.21428571428571427,0.14285714285714285,0.305,0.305,0.31,0.0,0.548
Corey Williams,1993,2.3142857142857145,0.6571428571428571,0.8857142857142857,0.11428571428571428,0.05714285714285714,0.365,0.371,0.366,0.333,0.818
Lorenzo Williams,1993,1.3333333333333333,0.18518518518518517,2.037037037037037,0.18518518518518517,0.6296296296296297,0.472,0.472,0.472,,0.286
Walt Williams,1993,16.966101694915253,3.016949152542373,4.491525423728813,1.11864406779661,0.4915254237288136,0.435,0.472,0.47,0.319,0.742
Randy Woods,1993,1.6585365853658536,0.975609756097561,0.34146341463414637,0.34146341463414637,0.024390243902439025,0.348,0.371,0.385,0.214,0.731
Gary Alexander,1994,1.7272727272727273,0.18181818181818182,1.3636363636363635,0.2727272727272727,0.0,0.571,0.571,0.571,,0.333
Vin Baker,1994,13.475609756097562,1.9878048780487805,7.573170731707317,0.7317073170731707,1.3902439024390243,0.501,0.501,0.502,0.2,0.569
Corie Blount,1994,2.955223880597015,0.835820895522388,2.8955223880597014,0.2835820895522388,0.4925373134328358,0.437,0.437,0.437,,0.613
Shawn Bradley,1994,10.285714285714286,2.0,6.244897959183674,0.9183673469387755,3.0,0.409,0.409,0.412,0.0,0.607
P.J. Brown,1994,5.69620253164557,1.1772151898734178,6.2405063291139244,0.8987341772151899,1.1772151898734178,0.415,0.417,0.419,0.167,0.757
Evers Burns,1994,2.4347826086956523,0.391304347826087,1.3043478260869565,0.2608695652173913,0.13043478260869565,0.4,0.4,0.4,,0.522
Scott Burrell,1994,4.784313725490196,1.2156862745098038,2.588235294117647,0.7254901960784313,0.3137254901960784,0.419,0.423,0.421,0.333,0.657
Mitchell Butler,1994,6.906666666666666,1.0266666666666666,3.0,0.72,0.26666666666666666,0.495,0.495,0.501,0.0,0.578
Sam Cassell,1994,6.666666666666667,2.909090909090909,2.0303030303030303,0.8939393939393939,0.10606060606060606,0.418,0.451,0.453,0.295,0.841
Calbert Cheaney,1994,11.984615384615385,1.9384615384615385,2.923076923076923,0.9692307692307692,0.15384615384615385,0.47,0.471,0.484,0.043,0.77
Michael Curry,1994,0.9,0.1,0.1,0.1,0.0,0.214,0.214,0.25,0.0,0.75
Antonio Davis,1994,7.728395061728395,0.6790123456790124,6.234567901234568,0.5555555555555556,1.037037037037037,0.508,0.508,0.509,0.0,0.642
Brian Davis,1994,1.9264705882352942,0.3235294117647059,0.8088235294117647,0.23529411764705882,0.058823529411764705,0.317,0.321,0.317,0.333,0.735
Terry Dehere,1994,5.34375,1.21875,1.0625,0.4375,0.046875,0.377,0.411,0.372,0.404,0.753
Dell Demps,1994,2.0,0.5,0.0,1.0,0.0,0.333,0.333,0.333,,0.0
Acie Earl,1994,5.54054054054054,0.16216216216216217,3.3378378378378377,0.32432432432432434,0.7162162162162162,0.406,0.406,0.407,0.0,0.675
Bill Edwards,1994,2.0,1.3333333333333333,4.666666666666667,1.0,0.3333333333333333,0.111,0.111,0.154,0.0,0.4
Doug Edwards,1994,2.6875,0.5,1.125,0.125,0.3125,0.347,0.347,0.354,0.0,0.563
Harold Ellis,1994,8.653061224489797,0.6326530612244898,3.122448979591837,1.489795918367347,0.04081632653061224,0.545,0.545,0.552,0.0,0.711
Alphonso Ford,1994,2.6666666666666665,0.16666666666666666,0.0,0.3333333333333333,0.0,0.538,0.577,0.5,1.0,0.5
Chad Gallagher,1994,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,
Andrew Gaze,1994,3.142857142857143,0.7142857142857143,1.0,0.2857142857142857,0.14285714285714285,0.471,0.588,0.444,0.5,1.0
Ricky Grace,1994,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.667,0.667,0.667,,0.0
Greg Graham,1994,4.828571428571428,0.9428571428571428,1.2285714285714286,0.8714285714285714,0.05714285714285714,0.4,0.403,0.429,0.08,0.836
Josh Grant,1994,2.9622641509433962,0.4528301886792453,1.679245283018868,0.33962264150943394,0.1509433962264151,0.404,0.462,0.494,0.279,0.759
Andres Guibert,1994,3.0,0.4,3.2,0.0,0.2,0.3,0.3,0.3,,0.5
Geert Hammink,1994,2.0,1.0,1.0,0.0,0.0,0.333,0.333,0.333,,
Anfernee Hardaway,1994,16.01219512195122,6.634146341463414,5.353658536585366,2.317073170731707,0.6219512195121951,0.466,0.489,0.507,0.267,0.742
Lucious Harris,1994,5.428571428571429,1.3766233766233766,2.038961038961039,0.6363636363636364,0.12987012987012986,0.421,0.43,0.44,0.212,0.731
Antonio Harvey,1994,2.5925925925925926,0.18518518518518517,2.185185185185185,0.2962962962962963,0.7037037037037037,0.367,0.367,0.367,,0.462
Scott Haskin,1994,2.037037037037037,0.2222222222222222,2.037037037037037,0.07407407407407407,0.5555555555555556,0.467,0.467,0.467,,0.684
Skeeter Henry,1994,1.0,1.0,0.5,0.0,0.0,0.2,0.2,0.333,0.0,0.5
Allan Houston,1994,8.455696202531646,1.2658227848101267,1.518987341772152,0.43037974683544306,0.16455696202531644,0.405,0.431,0.428,0.299,0.824
Lindsey Hunter,1994,10.28048780487805,4.7560975609756095,2.3048780487804876,1.475609756097561,0.12195121951219512,0.375,0.414,0.388,0.333,0.732
Bobby Hurley,1994,7.052631578947368,6.052631578947368,1.7894736842105263,0.6842105263157895,0.05263157894736842,0.37,0.377,0.4,0.125,0.8
Stanley Jackson,1994,2.235294117647059,0.9411764705882353,1.588235294117647,0.29411764705882354,0.0,0.515,0.53,0.571,0.2,1.0
Chris Jent,1994,10.333333333333334,2.3333333333333335,5.0,0.0,0.0,0.5,0.577,0.6,0.364,0.5
Ervin Johnson,1994,2.6,0.15555555555555556,2.6222222222222222,0.2222222222222222,0.4888888888888889,0.415,0.415,0.415,,0.63
Popeye Jones,1994,5.777777777777778,1.2222222222222223,7.469135802469136,0.7530864197530864,0.38271604938271603,0.479,0.479,0.48,0.0,0.729
Adonis Jordan,1994,2.5,3.1666666666666665,1.0,0.0,0.16666666666666666,0.261,0.326,0.231,0.3,
Reggie Jordan,1994,5.434782608695652,1.1304347826086956,2.9130434782608696,0.6086956521739131,0.21739130434782608,0.427,0.437,0.424,0.5,0.686
Warren Kidd,1994,3.6323529411764706,0.27941176470588236,3.426470588235294,0.27941176470588236,0.3382352941176471,0.592,0.592,0.592,,0.547
Chris King,1994,3.6666666666666665,0.7333333333333333,1.0,0.26666666666666666,0.0,0.396,0.417,0.415,0.286,0.577
Toni Kukoc,1994,10.853333333333333,3.36,3.96,1.08,0.44,0.431,0.453,0.462,0.271,0.743
George Lynch,1994,9.591549295774648,1.352112676056338,5.774647887323944,1.4366197183098592,0.38028169014084506,0.508,0.508,0.512,0.0,0.596
Malcolm Mackey,1994,1.4545454545454546,0.045454545454545456,1.0909090909090908,0.0,0.13636363636363635,0.378,0.378,0.4,0.0,0.5
Gerald Madkins,1994,1.5909090909090908,0.8636363636363636,0.5,0.4090909090909091,0.0,0.355,0.435,0.375,0.333,0.8
Bob Martin,1994,2.0943396226415096,0.32075471698113206,2.207547169811321,0.1509433962264151,0.6226415094339622,0.455,0.455,0.455,,0.608
Jamal Mashburn,1994,19.151898734177216,3.367088607594937,4.468354430379747,1.1265822784810127,0.17721518987341772,0.406,0.437,0.44,0.284,0.699
Darnell Mee,1994,1.9210526315789473,0.42105263157894735,0.9210526315789473,0.39473684210526316,0.34210526315789475,0.318,0.347,0.359,0.208,0.444
Chris Mills,1994,9.405063291139241,1.620253164556962,5.075949367088608,0.6835443037974683,0.6329113924050633,0.419,0.448,0.443,0.311,0.778
Darren Morningstar,1994,4.173913043478261,0.6521739130434783,3.5217391304347827,0.6086956521739131,0.08695652173913043,0.476,0.476,0.476,,0.6
Gheorghe Muresan,1994,5.62962962962963,0.3333333333333333,3.5555555555555554,0.5185185185185185,0.8888888888888888,0.545,0.545,0.545,,0.676
Bo Outlaw,1994,6.945945945945946,0.972972972972973,5.72972972972973,0.972972972972973,1.0,0.587,0.587,0.594,0.0,0.592
Mike Peplowski,1994,3.2,0.43636363636363634,3.0727272727272728,0.3090909090909091,0.45454545454545453,0.539,0.539,0.543,0.0,0.545
Richard Petruska,1994,2.409090909090909,0.045454545454545456,1.4090909090909092,0.09090909090909091,0.13636363636363635,0.435,0.511,0.419,0.467,0.75
Dino Radja,1994,15.1,1.425,7.2125,0.875,0.8375,0.521,0.521,0.522,0.0,0.751
Isaiah Rider,1994,16.620253164556964,2.5569620253164556,3.9873417721518987,0.6835443037974683,0.35443037974683544,0.468,0.492,0.485,0.36,0.811
Eric Riley,1994,1.872340425531915,0.19148936170212766,1.2553191489361701,0.10638297872340426,0.19148936170212766,0.486,0.486,0.493,0.0,0.541
James Robinson,1994,4.758620689655173,1.1724137931034482,1.3448275862068966,0.5172413793103449,0.25862068965517243,0.365,0.405,0.382,0.315,0.672
Rodney Rogers,1994,8.10126582278481,1.2784810126582278,2.8607594936708862,0.7974683544303798,0.6075949367088608,0.439,0.471,0.45,0.38,0.672
Bryon Russell,1994,4.985074626865671,0.8059701492537313,2.701492537313433,1.0149253731343284,0.2835820895522388,0.484,0.487,0.518,0.091,0.614
Kevin Thompson,1994,0.9285714285714286,0.21428571428571427,0.9285714285714286,0.0,0.14285714285714285,0.429,0.429,0.462,0.0,0.5
Keith Tower,1994,0.7272727272727273,0.09090909090909091,0.5454545454545454,0.0,0.0,0.444,0.444,0.444,,
Nick Van,1994,13.567901234567902,5.753086419753086,2.9382716049382718,1.0493827160493827,0.09876543209876543,0.394,0.452,0.423,0.338,0.781
Rex Walters,1994,3.375,1.4791666666666667,0.7916666666666666,0.3125,0.0625,0.522,0.583,0.529,0.5,0.824
Chris Webber,1994,17.539473684210527,3.5789473684210527,9.131578947368421,1.2236842105263157,2.1578947368421053,0.552,0.552,0.559,0.0,0.532
Matt Wenstrom,1994,1.6363636363636365,0.0,1.0909090909090908,0.0,0.18181818181818182,0.6,0.6,0.6,,0.6
David Wesley,1994,3.05,2.05,0.7333333333333333,0.6333333333333333,0.06666666666666667,0.368,0.399,0.417,0.234,0.83
Chris Whitney,1994,1.8,1.325,0.725,0.275,0.025,0.305,0.366,0.288,0.333,0.8
